CustomerID,recency,frequency,monetary,cluster
12517,5010,5,2481.6,0
12518,4982,5,2056.89,0
12519,5045,2,716.54,0
12520,5060,5,2634.26,0
12521,5124,1,599.68,0
12522,5020,2,192.72,0
12523,5001,23,4352.35,0
12524,4990,17,11126.11,0
12525,5479,3,973.73,0
12526,4982,3,1316.66,0
12527,5063,5,735.51,0
12528,4991,6,1933.48,0
12529,5510,1,316.48,0
12530,5041,9,3759.26,0
12531,4996,2,1933.2,0
12532,5012,1,349.83000000000004,0
12533,5609,2,1367.89,0
12534,5112,1,1089.18,0
12535,5073,2,716.35,0
12536,5025,3,12601.830000000002,0
12537,5390,1,732.94,0
12538,5010,2,640.45,0
12539,5004,7,11214.75,0
12540,5001,33,22254.49,0
12541,5011,3,981.18,0
12542,5465,2,481.88,0
12543,5429,1,980.25,0
12544,5017,1,372.7,0
12545,5057,2,1000.39,0
12546,5028,2,1161.5,0
12547,5179,3,383.58,0
12548,5147,1,95.19999999999999,0
12549,5557,6,1575.68,0
12550,5061,1,964.83,0
12551,5339,1,168.0,0
12552,5020,2,437.82,0
12553,4989,12,4608.75,0
12554,5430,1,468.5,0
12555,5663,1,129.23,0
12556,5032,2,599.56,0
12557,4997,8,18096.14,0
12558,4989,1,269.96,0
12559,5292,2,561.71,0
12560,4987,3,2134.01,0
12561,5284,1,238.85,0
12562,4989,9,4966.92,0
12563,5390,1,249.24,0
12564,5242,1,456.9,0
12565,5270,1,145.92,0
12566,5068,1,351.65,0
12567,5004,15,11767.48,0
12568,5626,1,70.0,0
12569,4983,32,4124.69,0
12570,5663,1,77.52,0
12571,5021,2,519.61,0
12572,4990,2,1020.42,0
12573,5208,5,717.41,0
12574,5297,1,218.45,0
12575,5439,2,622.8199999999999,0
12576,5017,8,2142.72,0
12577,5017,8,1617.1,0
12578,5003,4,4642.45,0
12579,5059,1,440.42,0
12580,5228,2,1052.9,0
12581,5021,1,197.71,0
12582,5220,4,1980.4,0
12583,4984,27,13591.58,0
12584,4985,9,2338.15,0
12585,5216,2,2040.1,0
12586,4998,4,2062.67,0
12587,4989,1,144.0,0
12588,5020,4,958.78,0
12589,5010,8,4695.66,0
12590,5192,2,9864.26,0
12591,5299,3,1338.95,0
12592,5073,5,2582.66,0
12593,5090,3,418.09999999999997,0
12594,5019,15,5090.110000000001,0
12595,5486,1,299.02,0
12596,5033,2,618.27,0
12597,5001,4,3811.22,0
12598,4991,11,4534.09,0
12599,5011,13,2296.72,0
12600,5010,21,4967.42,0
12601,5171,6,681.26,0
12602,5040,1,153.12,0
12603,5003,1,739.1999999999999,0
12604,5061,2,254.18,0
12605,5358,4,1232.95,0
12606,5663,1,21.0,0
12607,5041,1,1579.51,0
12608,5386,1,415.79,0
12609,5059,9,3435.86,0
12610,5004,5,2099.54,0
12611,5034,1,1193.32,0
12612,5055,1,704.0400000000001,0
12613,5038,10,6817.37,0
12614,5259,1,315.6,0
12615,4983,8,5740.98,0
12616,5076,3,1131.1,0
12617,5011,1,352.98,0
12618,5003,1,177.31,0
12619,4997,10,3781.38,0
12620,4996,3,1339.41,0
12621,4983,35,24311.2,0
12622,5213,1,180.1,0
12623,5258,7,3747.84,0
12624,5087,2,641.13,0
12625,5193,4,5164.88,0
12626,5004,9,6620.48,0
12627,4992,7,4478.53,0
12628,4986,3,786.46,0
12629,5367,2,1558.22,0
12630,4991,2,1270.88,0
12631,5039,6,3481.57,0
12632,5502,2,804.88,0
12633,5040,7,5678.16,0
12634,5517,2,490.0,0
12635,5071,4,2930.41,0
12636,5720,1,141.0,0
12637,5049,12,8283.81,0
12638,5015,2,921.49,0
12639,5220,3,1312.37,0
12640,5005,3,1174.58,0
12641,5097,1,185.9,0
12642,5006,3,1013.26,0
12643,5110,12,8304.82,0
12644,5111,4,1918.49,0
12645,5015,8,3539.3,0
12646,4986,2,1346.97,0
12647,5004,36,16955.55,0
12648,5136,4,1112.0,0
12649,5089,8,2294.65,0
12650,4984,1,314.44,0
12651,5316,4,377.75,0
12652,5312,2,1017.03,0
12653,5130,3,4160.83,0
12654,4992,5,601.98,0
12655,5405,1,261.35,0
12656,4999,8,6407.83,0
12657,4992,4,1643.18,0
12658,5000,1,686.05,0
12659,5011,1,91.68,0
12660,4993,1,245.1,0
12661,5417,1,162.0,0
12662,4982,20,6726.54,0
12663,5606,2,239.4,0
12664,4989,11,6070.04,0
12665,5306,3,313.6,0
12666,5375,1,1248.42,0
12667,5039,1,620.13,0
12668,4993,10,11383.03,0
12669,5132,3,2744.0299999999997,0
12670,4991,7,3760.29,0
12671,5587,1,2622.481,0
12672,5311,2,437.05,0
12673,4987,3,1230.02,0
12674,5020,4,1970.6,0
12675,5535,2,957.25,0
12676,5006,11,2843.09,0
12677,5537,2,395.1,0
12678,5024,21,34281.18,3
12679,5040,4,1113.02,0
12680,4982,4,880.81,0
12681,4996,45,29834.76,3
12682,4985,52,22950.22,0
12683,4985,21,11633.7,0
12684,4989,7,2283.63,0
12685,5010,6,2863.08,0
12686,5353,1,89.14,0
12687,5462,2,2138.91,0
12688,5095,1,4873.8099999999995,0
12689,5007,2,1247.61,0
12690,5187,1,389.01,0
12691,5009,7,1170.4,0
12692,5619,1,110.95,0
12693,5108,7,1703.02,0
12694,5052,3,1843.35,0
12695,4989,7,1407.1200000000001,0
12696,5416,2,851.91,0
12697,5010,3,957.59,0
12698,5571,1,339.75,0
12699,5399,1,638.11,0
12700,4989,4,4939.99,0
12701,5061,6,2446.41,0
12702,5001,1,219.0,0
12703,5052,4,1006.53,0
12704,4989,8,2340.84,0
12705,4997,14,11762.1,0
12707,5273,1,603.42,0
12708,5011,18,5117.66,0
12709,4996,34,30291.76,3
12710,5078,3,1149.02,0
12711,5593,2,1339.05,0
12712,5010,21,6723.03,0
12713,4982,1,848.55,0
12714,4990,12,14093.71,0
12715,5087,1,343.36,0
12716,4985,2,1053.49,0
12717,5132,3,1308.91,0
12718,5052,1,238.25,0
12719,4987,2,644.95,0
12720,4984,30,7787.28,0
12721,5013,8,4013.08,0
12722,5066,4,997.63,0
12723,4985,5,725.07,0
12724,4986,7,2317.52,0
12725,5352,4,2266.76,0
12726,5010,11,4014.6,0
12727,4992,10,5679.53,0
12728,5052,5,1070.17,0
12729,5095,1,453.01,0
12730,5503,1,829.25,0
12731,5005,17,25775.71,0
12732,5161,1,236.26000000000002,0
12733,5215,4,2424.87,0
12734,5334,3,639.65,0
12735,5297,2,779.5699999999999,0
12736,5314,1,234.0,0
12737,5480,2,3710.5,0
12738,5353,1,155.35,0
12739,5060,4,2726.73,0
12740,5045,1,427.6,0
12741,5511,2,406.07,0
12742,5607,1,1201.52,0
12743,5115,2,540.13,0
12744,5033,11,25317.06,0
12745,5468,3,925.41,0
12746,5522,1,254.55,0
12747,4984,26,8898.48,0
12748,4982,336,53539.64,3
12749,4985,9,6897.36,0
12750,5110,1,275.88,0
12751,5426,1,268.27,0
12752,5063,1,4366.78,0
12753,5004,6,21429.39,0
12754,5217,3,3010.74,0
12755,5262,11,5236.259999999999,0
12756,5068,1,112.07999999999998,0
12757,4997,13,7834.650000000001,0
12758,5098,7,9903.24,0
12759,5033,8,5020.74,0
12760,5437,1,347.8,0
12761,5439,2,782.95,0
12762,4989,2,1898.52,0
12763,5120,2,494.08,0
12764,5298,1,1693.88,0
12765,5454,6,1404.58,0
12766,4985,9,8918.99,0
12767,5357,1,949.82,0
12768,5432,1,168.69000000000003,0
12769,5220,1,1143.6,0
12770,5192,2,3246.45,0
12771,5467,1,282.3,0
12772,5041,1,892.47,0
12773,5545,1,124.25,0
12774,5517,1,98.7,0
12775,4998,7,1686.12,0
12776,5649,1,55.5,0
12777,5439,1,519.45,0
12778,5001,9,1775.68,0
12779,5019,14,6474.11,0
12780,5580,1,337.4,0
12781,5045,2,826.74,0
12782,4986,11,4618.24,0
12783,4983,6,2225.91,0
12784,4990,3,1763.15,0
12785,5346,3,1100.4,0
12786,5591,1,728.5,0
12787,4991,4,862.18,0
12788,5445,4,444.9,0
12789,5047,3,273.35,0
12790,5174,2,591.85,0
12791,5355,6,863.51,0
12792,5238,2,827.01,0
12793,5316,3,885.53,0
12794,5034,2,860.41,0
12795,5000,1,430.48,0
12796,5609,1,381.0,0
12797,5347,2,552.08,0
12798,4991,4,8510.93,0
12799,5510,1,219.35,0
12800,5452,3,584.25,0
12801,5482,1,1071.82,0
12802,5168,7,2416.42,0
12803,5374,1,1092.81,0
12804,5447,2,325.37,0
12805,5363,4,1434.95,0
12806,5417,4,2878.96,0
12807,5365,1,330.35,0
12808,5018,5,776.7,0
12809,5159,3,1755.94,0
12810,5516,2,534.99,0
12811,5242,5,1033.9,0
12812,5026,1,229.64000000000001,0
12813,5483,3,1687.8,0
12814,5083,1,125.92,0
12815,5129,2,1063.46,0
12816,5077,2,572.2,0
12817,5262,3,690.98,0
12818,5243,1,1542.08,0
12819,5439,1,540.52,0
12820,4984,11,2689.52,0
12821,5195,2,220.8,0
12822,5052,2,948.88,0
12823,5056,18,6501.5,0
12824,5041,1,397.12,0
12825,5503,2,518.63,0
12826,4984,12,2800.75,0
12827,4987,3,430.15000000000003,0
12828,4984,6,1018.71,0
12829,5318,3,385.3,0
12830,5019,6,6814.64,0
12831,5244,3,451.11,0
12832,5014,2,383.03,0
12833,5127,1,417.38,0
12834,5264,1,312.38,0
12835,5409,41,5996.83,0
12836,5040,15,6559.7300000000005,0
12837,5154,2,662.66,0
12838,5015,10,2975.91,0
12839,4984,26,9669.12,0
12840,5125,7,4041.97,0
12841,4986,40,6958.2,0
12842,5051,4,1917.99,0
12843,5047,30,6583.36,0
12844,5011,4,648.6,0
12845,5249,4,354.09,0
12846,5663,1,15.58,0
12847,5004,2,1609.0,0
12848,5657,1,208.0,0
12849,5013,6,3042.47,0
12850,5427,1,330.0,0
12851,5078,2,280.76,0
12852,5276,1,311.55,0
12853,5116,11,3907.5,0
12854,5060,7,2970.9700000000003,0
12855,5354,4,612.84,0
12856,4989,6,2170.78,0
12857,5192,6,3688.0,0
12858,5365,1,147.27,0
12859,5440,1,575.1,0
12860,5674,1,54.22,0
12861,5601,1,68.25,0
12862,5407,2,984.62,0
12863,5034,6,2792.5499999999997,0
12864,5120,2,299.57,0
12865,5008,4,3323.47,0
12866,5265,3,1227.35,0
12867,5007,13,7829.26,0
12868,5167,8,2043.76,0
12869,5663,1,337.66999999999996,0
12870,5357,3,1676.95,0
12871,5065,3,744.02,0
12872,5308,12,3283.96,0
12873,5263,3,2027.3,0
12874,5366,2,948.42,0
12875,5124,5,1356.99,0
12876,5039,4,4081.79,0
12877,4985,20,2942.14,0
12878,5218,2,854.99,0
12879,5026,3,573.22,0
12880,5363,2,640.13,0
12881,5257,1,298.0,0
12882,4990,2,1463.04,0
12883,5006,4,703.47,0
12884,5070,1,309.05,0
12885,5045,3,1175.22,0
12886,5049,2,1378.4,0
12887,5365,1,222.4,0
12888,5195,2,354.12,0
12889,5362,4,385.46000000000004,0
12890,5005,2,706.02,0
12891,5167,11,840.5,0
12892,5378,1,263.38,0
12893,5012,1,176.55,0
12894,5556,1,157.35,0
12895,5024,2,372.8,0
12897,5186,4,514.25,0
12898,5445,2,296.21000000000004,0
12899,5395,1,366.4,0
12900,5403,1,340.33,0
12901,4990,28,17654.54,0
12902,5246,1,138.68,0
12903,5410,1,833.53,0
12904,5000,2,496.06,0
12905,5558,2,1018.42,0
12906,4993,5,2919.81,0
12907,5377,2,508.91,0
12908,5157,5,1776.0,0
12909,5021,8,3103.19,0
12910,5005,13,5796.52,0
12911,5533,1,1651.72,0
12912,4984,5,1662.3,0
12913,4986,13,6283.24,0
12914,5382,1,223.98,0
12915,5130,4,975.1,0
12916,5120,7,4479.73,0
12917,5109,6,4359.2,0
12918,5607,1,10953.5,0
12919,4990,6,1335.19,0
12920,4998,4,486.64,0
12921,4990,74,35233.24,3
12922,5142,1,405.38,0
12923,5045,3,770.42,0
12924,5070,12,2469.4,0
12925,4986,3,729.3299999999999,0
12926,5392,4,1523.97,0
12927,5376,1,197.31,0
12928,5017,12,4304.89,0
12929,5293,1,117.85,0
12930,5059,2,415.8,0
12931,5003,57,92347.34,3
12932,5521,8,1698.56,0
12933,5005,8,1636.6299999999999,0
12934,5718,1,181.65,0
12935,4983,15,4243.86,0
12936,4998,4,1063.9,0
12937,4996,9,3097.61,0
12938,5007,1,114.14,0
12939,5046,20,25264.8,0
12940,5036,2,899.69,0
12941,5706,1,377.49,0
12942,5113,3,675.6,0
12943,5540,2,496.5,0
12944,5017,2,604.51,0
12945,5270,2,900.11,0
12946,5418,1,324.45,0
12947,5125,6,1603.99,0
12948,4997,9,2317.43,0
12949,5012,22,15526.7,0
12950,4984,3,1843.0,0
12951,4990,15,3213.7200000000003,0
12952,4987,4,1387.79,0
12953,4991,2,828.8100000000001,0
12954,5620,1,162.45,0
12955,4982,11,4757.16,0
12956,5287,4,521.89,0
12957,4991,13,8706.97,0
12958,5381,2,467.34,0
12959,5465,1,150.95,0
12960,5395,4,1322.07,0
12961,5360,1,211.99,0
12962,4988,2,266.39,0
12963,4990,12,3235.79,0
12964,5418,1,132.24,0
12965,5070,1,769.8100000000001,0
12966,4991,1,160.18,0
12967,5339,3,2938.52,0
12968,5093,1,135.95,0
12969,5584,1,122.45,0
12970,4989,10,1453.6,0
12971,4985,116,15704.6,0
12972,5395,4,1161.2,0
12973,5395,1,385.55,0
12974,5179,2,408.95,0
12975,5418,6,2100.09,0
12976,5193,8,3156.38,0
12977,5137,4,513.88,0
12978,5367,5,2502.82,0
12979,5710,1,517.7,0
12980,5139,21,16245.78,0
12981,5011,2,372.21999999999997,0
12982,5224,8,2744.81,0
12983,5580,1,490.08000000000004,0
12984,5000,1,97.5,0
12985,4982,2,1239.38,0
12986,5410,10,2729.84,0
12987,5055,5,1312.21,0
12988,5274,1,505.82,0
12989,4984,33,13551.75,0
12990,5013,7,955.5,0
12991,5004,3,764.82,0
12992,5706,1,93.35000000000001,0
12993,5004,8,1259.6299999999999,0
12994,4985,3,974.4200000000001,0
12995,5066,1,211.32,0
12996,5357,1,355.5,0
12997,5003,8,2110.91,0
12998,5474,3,920.08,0
12999,5178,3,455.88,0
13000,5088,4,1032.5,0
13001,4985,33,24042.65,0
13002,5299,3,414.13,0
13003,5087,3,149.05,0
13004,4993,36,11650.85,0
13005,5155,4,999.68,0
13006,5038,1,81.57,0
13007,5561,1,175.25,0
13008,5305,3,612.13,0
13009,5654,1,234.0,0
13010,5355,2,330.12,0
13011,5353,1,50.550000000000004,0
13012,4991,11,2957.83,0
13013,4982,29,11097.43,0
13014,4992,11,5381.08,0
13015,5035,11,6579.78,0
13016,5055,3,789.89,0
13017,4988,1,204.0,0
13018,4998,35,9763.16,0
13019,5360,6,1229.95,0
13020,5544,2,618.96,0
13021,4985,17,4887.24,0
13022,5411,1,65.3,0
13023,5045,3,1449.03,0
13024,5452,2,555.87,0
13025,5713,1,323.39,0
13026,4982,9,1733.08,0
13027,5095,19,17239.2,0
13028,5004,2,661.3199999999999,0
13029,5012,5,1927.3,0
13030,4993,2,752.4399999999999,0
13031,5388,5,3292.84,0
13032,5033,9,2815.96,0
13033,5339,2,220.55,0
13034,5036,3,756.82,0
13035,5055,3,1364.2,0
13036,5666,1,307.1,0
13037,5119,12,3914.9500000000003,0
13038,5062,3,908.46,0
13039,5565,4,1010.73,0
13040,4990,2,676.99,0
13041,5432,4,799.13,0
13042,5580,3,1488.59,0
13043,5254,1,516.42,0
13044,5272,11,4848.05,0
13045,5080,3,808.92,0
13046,5012,3,949.25,0
13047,5013,24,8428.53,0
13048,4996,9,4049.13,0
13049,5045,4,1408.24,0
13050,4996,35,11986.52,0
13051,5560,2,155.8,0
13052,5194,7,3119.33,0
13053,5603,1,127.65,0
13055,5060,4,2321.11,0
13056,5533,1,209.48,0
13057,5511,3,709.59,0
13058,5006,3,271.40000000000003,0
13059,5231,10,2291.77,0
13060,5235,1,307.53,0
13061,5053,1,248.61,0
13062,5172,1,346.98,0
13063,5462,1,188.4,0
13064,4994,6,1666.8400000000001,0
13065,5354,5,1055.05,0
13066,5006,2,470.8,0
13067,5064,3,508.51,0
13068,4991,2,344.0,0
13069,4982,38,9284.45,0
13070,5174,4,751.7,0
13071,5594,1,129.22,0
13072,5248,1,177.15,0
13073,5393,2,418.08,0
13074,5492,4,1378.74,0
13075,5111,1,919.61,0
13076,5439,1,135.4,0
13077,4982,11,2740.65,0
13078,4984,57,29018.06,3
13079,4985,6,419.18,0
13080,5160,4,280.73,0
13081,4993,28,56838.37,3
13082,5107,21,7335.75,0
13083,4985,3,395.43,0
13084,5473,1,122.39999999999999,0
13085,5139,8,2433.28,0
13086,5364,1,439.33000000000004,0
13087,5707,1,313.64,0
13088,5398,1,236.11,0
13089,4984,203,113416.91,3
13090,4990,24,13091.74,0
13091,5009,3,2321.82,0
13092,5052,12,2140.28,0
13093,5257,55,54144.25,3
13094,5003,13,2209.44,0
13095,5052,1,74.39999999999999,0
13096,5376,1,419.70000000000005,0
13097,5014,28,13324.1,0
13098,4983,28,28882.44,0
13099,5080,1,207.35999999999999,0
13101,5216,4,695.4,0
13102,4983,37,11380.1,0
13103,5021,3,709.64,0
13104,4985,9,1709.1,0
13105,5418,1,72.0,0
13106,5114,2,603.46,0
13107,5025,9,5253.07,0
13108,5354,2,748.46,0
13109,5041,3,1134.03,0
13110,5013,12,2957.4700000000003,0
13111,5700,1,321.88000000000005,0
13112,5522,1,20.6,0
13113,4982,37,18230.07,0
13114,5712,1,234.38,0
13115,4993,10,5494.7,0
13116,5120,1,501.14,0
13117,5003,18,2255.66,0
13118,5001,9,2415.41,0
13119,5650,1,134.9,0
13120,5220,1,30.599999999999998,0
13121,5250,1,283.73,0
13122,5075,2,922.39,0
13123,5454,2,506.75,0
13124,5071,4,4641.66,0
13125,5505,1,148.62,0
13126,4986,13,3774.81,0
13127,5059,1,259.17,0
13128,5612,1,263.5,0
13129,5434,2,233.25,0
13130,5075,1,64.0,0
13131,5005,7,3313.77,0
13132,5243,1,77.3,0
13133,5255,3,200.45000000000002,0
13134,5067,6,2475.23,0
13135,5178,2,3371.45,0
13136,5038,13,6274.56,0
13137,4992,16,7586.94,0
13138,5003,7,1274.01,0
13139,4998,8,8202.98,0
13140,5089,5,1054.92,0
13141,5066,17,7656.08,0
13142,5000,1,307.09,0
13143,5566,1,405.1,0
13144,5314,2,135.35,0
13145,5021,7,1128.52,0
13146,5007,1,228.91,0
13147,4992,4,712.8000000000001,0
13148,5010,26,8497.82,0
13149,4996,4,1676.06,0
13150,5466,3,449.96999999999997,0
13151,5277,3,2465.21,0
13152,5399,7,2146.38,0
13153,4987,1,486.22,0
13154,5380,3,1624.84,0
13155,5014,6,1370.48,0
13156,5367,3,1586.54,0
13157,5031,9,5687.36,0
13158,5076,5,1508.18,0
13159,4990,4,1429.35,0
13160,5004,1,91.8,0
13161,5295,2,472.13,0
13162,5103,16,9275.49,0
13163,5591,1,17.65,0
13164,5551,2,372.2,0
13165,5027,3,1451.16,0
13166,5264,2,875.93,0
13167,5000,5,1125.15,0
13168,5018,5,1840.73,0
13169,5045,3,840.08,0
13170,5008,1,108.81,0
13171,5003,3,468.41,0
13172,5381,1,69.6,0
13173,4985,11,2399.82,0
13174,4998,12,7995.36,0
13175,5564,2,831.45,0
13176,5027,1,481.49,0
13177,5046,2,512.2,0
13178,5007,21,14059.19,0
13179,5600,1,572.3100000000001,0
13180,5589,1,86.10000000000001,0
13181,5362,1,359.69,0
13182,5027,1,121.18,0
13183,4989,15,7036.18,0
13184,4996,10,1668.95,0
13185,5249,1,71.4,0
13186,5021,3,1575.89,0
13187,5318,4,341.36,0
13188,4992,1,114.60000000000001,0
13189,5000,2,260.68,0
13190,5525,3,570.66,0
13191,5639,1,164.69,0
13192,5077,6,2558.58,0
13193,5043,1,112.08,0
13194,5117,2,472.78,0
13195,5396,1,136.73,0
13196,4993,7,3068.84,0
13197,5591,1,373.01000000000005,0
13198,4991,8,4974.2300000000005,0
13199,4985,67,15964.210000000001,0
13200,5000,4,870.09,0
13201,5484,4,1233.06,0
13202,5375,7,1580.3,0
13203,4991,10,2648.25,0
13204,5712,1,966.6600000000001,0
13205,5424,1,2803.2,0
13206,5381,13,8308.19,0
13207,4996,4,535.86,0
13208,5040,9,1976.3,0
13209,5012,13,8509.51,0
13210,5075,1,353.48,0
13211,4991,10,2618.77,0
13212,5001,3,786.83,0
13213,5038,11,3851.52,0
13214,5399,7,3264.23,0
13215,5383,1,81.6,0
13216,5249,1,333.74,0
13217,5103,4,666.48,0
13218,5108,1,62.63999999999999,0
13219,5600,1,76.23,0
13220,5060,5,1336.0900000000001,0
13221,5221,2,847.41,0
13222,5559,1,88.5,0
13223,5182,6,969.1200000000001,0
13224,5041,2,2155.95,0
13225,4985,16,16260.07,0
13226,5255,2,312.46,0
13227,5183,1,257.7,0
13228,5063,1,358.0,0
13229,5207,1,160.95,0
13230,4985,30,6120.01,0
13232,4994,7,1328.35,0
13233,5056,4,1176.46,0
13234,5654,2,346.5,0
13235,5193,1,1031.07,0
13236,5006,2,744.85,0
13237,5369,1,643.0,0
13238,4998,6,1006.63,0
13239,5243,5,1594.69,0
13240,5078,8,1475.79,0
13241,5393,1,112.53,0
13242,5094,7,699.4,0
13243,5185,5,1220.38,0
13244,5074,1,121.74000000000001,0
13245,5032,2,989.22,0
13246,4999,11,3351.75,0
13247,4999,4,501.12,0
13248,5106,2,465.68,0
13249,5074,9,1608.93,0
13250,5442,2,253.09,0
13251,5384,1,252.68,0
13252,5375,2,399.3,0
13253,5138,4,2951.11,0
13254,5357,1,51.410000000000004,0
13255,4991,3,678.76,0
13257,5417,1,149.75,0
13258,4993,5,1009.43,0
13259,5043,9,1402.54,0
13260,5043,1,557.62,0
13261,5250,2,944.1,0
13262,5244,3,573.45,0
13263,4983,39,8676.2,0
13264,5424,1,722.5600000000001,0
13265,5034,5,2092.66,0
13266,4993,19,6135.04,0
13267,4984,36,9429.81,0
13268,4999,11,3174.75,0
13269,4982,28,8537.32,0
13270,5347,1,590.0,0
13271,5019,1,211.49,0
13272,5013,2,276.56,0
13273,5095,1,138.98,0
13274,5391,1,360.85,0
13275,5365,2,238.86,0
13276,5045,5,1891.91,0
13277,4997,7,523.3,0
13278,5022,4,1435.85,0
13279,5059,1,137.75,0
13280,5104,7,2293.33,0
13281,5420,1,350.85,0
13282,4999,4,1313.19,0
13283,5041,4,373.36,0
13284,5312,1,201.19,0
13285,5005,6,3364.59,0
13286,5581,1,734.91,0
13287,5584,3,781.59,0
13288,5424,5,927.61,0
13289,5705,1,307.95,0
13290,5419,1,208.63,0
13291,5137,11,3270.79,0
13292,5020,5,994.51,0
